date_time,global_active_power,fridge_w,fan_w,lights_w,tv_w,computer_w,ac_w
2025-01-01 05:39:00,248.7,139.47,8.85,23.42,0.0,0.0,51.56
2025-01-01 05:40:00,186.64,138.44,19.58,28.86,0.0,0.0,0.91
2025-01-01 05:41:00,285.55,142.7,5.0,40.4,0.0,4.88,0.0
2025-01-01 05:42:00,236.96,142.71,5.0,26.75,3.27,8.17,0.0
2025-01-01 05:43:00,214.59,139.7,9.98,31.06,0.0,13.32,0.0
2025-01-01 05:44:00,248.88,139.84,8.1,33.81,8.97,0.0,22.64
2025-01-01 05:45:00,203.87,142.66,5.0,32.38,0.42,0.0,0.0
2025-01-01 05:46:00,253.75,135.94,7.54,30.06,16.76,5.63,7.63
2025-01-01 05:47:00,218.31,136.1,6.58,32.3,0.0,1.12,7.42
2025-01-01 05:48:00,234.91,138.85,17.1,33.34,1.05,0.0,3.82
2025-01-01 05:49:00,241.51,140.87,10.44,30.67,6.33,0.0,6.54
2025-01-01 05:50:00,223.7,142.97,18.28,35.51,0.0,4.32,1.52
2025-01-01 05:51:00,273.39,147.63,11.56,33.92,0.0,2.99,33.82
2025-01-01 05:52:00,218.3,145.16,5.0,29.16,0.59,7.44,0.0
2025-01-01 05:53:00,232.89,141.09,5.01,38.15,1.72,0.21,0.0
2025-01-01 05:54:00,249.83,141.65,7.18,43.37,0.0,0.0,4.71
2025-01-01 05:55:00,241.99,137.72,17.04,33.33,0.0,6.07,0.0
2025-01-01 05:56:00,247.07,141.65,8.38,30.51,8.15,0.0,3.91
2025-01-01 05:57:00,255.38,140.57,12.17,27.71,2.68,0.0,29.36
2025-01-01 05:58:00,253.16,143.02,8.71,28.19,0.0,2.46,0.0
2025-01-01 05:59:00,221.14,138.42,5.93,23.46,5.67,0.78,0.0
2025-01-01 06:00:00,244.98,143.8,6.94,25.53,0.0,4.33,1.92
2025-01-01 06:01:00,258.33,147.86,5.26,34.72,0.0,0.08,0.0
2025-01-01 06:02:00,226.75,141.29,6.47,28.87,5.46,13.34,0.0
2025-01-01 06:03:00,277.07,143.33,6.93,30.16,4.46,7.42,6.73
2025-01-01 06:04:00,251.22,144.49,10.84,29.78,0.0,12.95,0.0
2025-01-01 06:05:00,227.94,140.12,12.58,32.93,9.09,6.54,0.0
2025-01-01 06:06:00,232.64,142.62,10.37,25.63,6.5,1.66,2.02
2025-01-01 06:07:00,229.37,141.78,8.41,20.69,0.0,0.0,2.02
2025-01-01 06:08:00,223.59,142.12,12.45,30.4,0.0,6.08,0.0
2025-01-01 06:09:00,253.01,138.64,13.39,17.59,12.98,5.12,17.41
2025-01-01 06:10:00,278.32,141.83,14.9,31.35,0.0,6.23,0.0
2025-01-01 06:11:00,273.76,143.72,5.0,32.19,9.49,0.0,33.6
2025-01-01 06:12:00,221.73,147.53,5.0,26.84,1.53,1.2,8.39
2025-01-01 06:13:00,292.16,145.56,5.0,36.58,2.29,1.34,19.49
2025-01-01 06:14:00,219.43,150.34,7.93,34.05,1.07,3.37,0.79
2025-01-01 06:15:00,263.14,138.66,9.93,32.8,0.0,0.0,7.96
2025-01-01 06:16:00,269.24,145.22,9.77,29.17,3.3,5.04,0.0
2025-01-01 06:17:00,264.29,142.46,5.0,33.93,12.6,2.05,8.65
2025-01-01 06:18:00,257.52,150.49,9.72,35.54,8.48,6.03,0.0
2025-01-01 06:19:00,264.62,138.49,12.46,27.02,0.0,4.53,18.59
2025-01-01 06:20:00,210.35,138.37,14.54,35.89,0.0,0.0,0.0
2025-01-01 06:21:00,267.56,139.33,5.0,42.4,0.0,2.32,13.08
2025-01-01 06:22:00,266.89,133.23,8.35,39.69,7.16,0.0,21.59
2025-01-01 06:23:00,239.78,139.62,13.95,24.05,0.0,11.51,0.0
2025-01-01 06:24:00,239.57,138.69,12.27,32.92,0.0,0.0,0.0
2025-01-01 06:25:00,216.93,142.33,5.0,32.82,1.04,0.0,5.64
2025-01-01 06:26:00,245.84,143.09,5.4,27.45,0.0,1.47,0.0
2025-01-01 06:27:00,218.3,149.23,5.0,34.77,0.0,4.34,0.0
2025-01-01 06:28:00,262.79,145.53,8.25,25.46,0.0,1.27,4.4
2025-01-01 06:29:00,288.19,139.42,10.32,34.02,13.45,6.26,26.09
2025-01-01 06:30:00,248.97,138.13,10.59,27.98,2.4,3.75,0.0
2025-01-01 06:31:00,224.78,143.7,6.48,21.16,0.0,2.33,0.0
2025-01-01 06:32:00,241.59,136.45,10.58,27.25,0.0,0.0,0.0
2025-01-01 06:33:00,307.58,149.05,11.06,31.12,0.0,11.0,17.41
2025-01-01 06:34:00,262.14,146.45,10.74,24.48,5.27,5.69,1.58
2025-01-01 06:35:00,267.88,139.85,10.25,41.58,0.0,2.52,42.02
2025-01-01 06:36:00,254.22,134.87,8.45,27.56,8.12,7.5,0.0
2025-01-01 06:37:00,232.35,147.14,12.16,24.37,0.0,0.0,0.0
2025-01-01 06:38:00,268.94,141.27,10.32,37.08,14.0,0.0,19.32
2025-01-01 06:39:00,257.04,146.68,5.0,38.82,3.51,5.76,11.89
2025-01-01 06:40:00,226.53,135.35,10.23,29.84,0.0,0.0,8.58
2025-01-01 06:41:00,271.73,139.33,12.88,27.37,0.0,14.23,7.23
2025-01-01 06:42:00,240.74,141.75,5.38,29.22,3.5,0.0,0.0
2025-01-01 06:43:00,297.61,141.92,13.06,41.97,0.0,12.89,0.0
2025-01-01 06:44:00,199.06,139.93,10.14,26.83,0.0,12.84,1.09
2025-01-01 06:45:00,262.72,144.22,16.91,31.31,15.05,12.71,0.0
2025-01-01 06:46:00,230.64,137.46,8.09,35.02,0.0,9.68,2.58
2025-01-01 06:47:00,245.19,141.16,7.9,36.46,1.42,0.0,0.0
2025-01-01 06:48:00,226.48,142.21,7.48,32.54,0.0,7.46,0.0
2025-01-01 06:49:00,258.07,143.79,6.47,16.3,0.0,0.11,8.09
2025-01-01 06:50:00,194.83,144.57,5.0,28.06,1.25,0.0,0.0
2025-01-01 06:51:00,241.52,137.23,7.74,31.64,4.04,0.0,12.38
2025-01-01 06:52:00,227.14,135.59,5.0,34.1,9.23,2.69,1.95
2025-01-01 06:53:00,224.63,146.84,14.05,23.16,0.0,2.69,26.22
2025-01-01 06:54:00,224.63,143.06,12.05,44.33,7.96,0.0,0.0
2025-01-01 06:55:00,215.5,138.73,5.0,24.89,3.06,7.87,0.0
2025-01-01 06:56:00,256.37,147.93,10.51,34.23,0.71,2.2,11.64
2025-01-01 06:57:00,251.21,142.19,13.26,32.16,4.01,5.0,0.0
2025-01-01 06:58:00,229.08,146.44,5.0,35.13,1.42,4.59,0.0
2025-01-01 06:59:00,240.12,142.0,5.0,38.6,5.1,0.0,0.0
2025-01-01 07:00:00,260.55,149.97,13.98,7.99,0.0,4.08,0.0
2025-01-01 07:01:00,178.41,148.75,7.35,0.0,0.0,0.0,0.0
2025-01-01 07:02:00,187.37,140.73,8.55,0.0,8.4,0.0,0.0
2025-01-01 07:03:00,202.81,145.61,5.0,5.37,0.0,0.0,12.9
2025-01-01 07:04:00,204.67,144.31,5.0,8.27,4.42,0.0,8.31
2025-01-01 07:05:00,234.15,147.2,5.0,7.69,5.4,0.0,10.66
2025-01-01 07:06:00,232.68,137.87,12.06,6.13,5.47,2.8,9.07
2025-01-01 07:07:00,216.03,144.47,5.83,0.54,4.25,0.0,14.3
2025-01-01 07:08:00,218.74,145.96,5.51,0.0,0.0,2.82,0.0
2025-01-01 07:09:00,188.37,134.69,9.69,0.0,7.37,0.0,0.0
2025-01-01 07:10:00,209.95,136.99,5.0,8.05,0.0,8.07,0.0
2025-01-01 07:11:00,204.59,133.57,12.89,1.43,14.16,3.8,4.61
2025-01-01 07:12:00,211.27,140.65,6.41,4.21,0.0,2.63,3.21
2025-01-01 07:13:00,211.11,144.6,5.0,5.91,0.0,4.44,2.53
2025-01-01 07:14:00,212.94,147.74,14.88,6.29,0.07,0.11,0.0
2025-01-01 07:15:00,251.95,142.02,14.68,11.74,2.93,0.0,28.99
2025-01-01 07:16:00,189.03,148.24,5.71,4.47,0.0,7.08,0.0
2025-01-01 07:17:00,220.8,136.21,9.55,10.96,0.0,9.88,0.0
2025-01-01 07:18:00,221.67,134.91,14.2,11.19,0.0,5.33,0.0
2025-01-01 07:19:00,207.7,141.51,11.08,0.0,0.0,9.02,0.0
2025-01-01 07:20:00,200.42,143.26,7.14,2.81,5.27,0.0,4.5
2025-01-01 07:21:00,216.54,141.6,12.84,0.0,0.0,2.8,0.0
2025-01-01 07:22:00,184.11,133.46,5.74,7.55,0.84,0.0,0.0
2025-01-01 07:23:00,241.94,141.37,5.0,3.94,0.0,0.0,0.0
2025-01-01 07:24:00,204.21,136.51,6.75,0.0,0.0,2.75,0.0
2025-01-01 07:25:00,243.5,144.41,5.0,3.97,7.59,4.64,24.01
2025-01-01 07:26:00,197.66,143.19,11.15,6.26,5.6,0.0,0.0
2025-01-01 07:27:00,191.65,137.97,13.21,0.0,2.07,10.25,0.0
2025-01-01 07:28:00,205.99,139.67,7.44,12.55,4.47,2.01,0.0
2025-01-01 07:29:00,213.76,137.49,5.0,4.12,0.0,7.23,0.0
2025-01-01 07:30:00,242.35,141.48,11.18,3.1,4.5,10.93,20.73
2025-01-01 07:31:00,246.17,145.55,5.2,14.37,0.0,0.0,0.0
2025-01-01 07:32:00,228.13,137.78,12.08,5.73,6.15,1.37,0.0
2025-01-01 07:33:00,256.67,143.74,5.0,11.38,0.0,0.0,20.33
2025-01-01 07:34:00,180.4,139.61,6.88,0.0,1.51,13.66,4.24
2025-01-01 07:35:00,221.07,138.56,12.42,0.95,0.0,0.0,25.06
2025-01-01 07:36:00,243.38,141.3,12.3,6.12,0.0,8.64,33.24
2025-01-01 07:37:00,243.21,137.59,10.43,0.0,6.54,2.12,3.74
2025-01-01 07:38:00,270.71,139.51,10.46,3.09,0.0,0.0,22.57
2025-01-01 07:39:00,184.76,136.94,10.57,2.64,0.77,0.0,0.0
2025-01-01 07:40:00,231.94,149.59,5.0,3.89,2.12,6.07,0.0
2025-01-01 07:41:00,239.25,141.87,5.0,0.0,6.2,5.32,9.97
2025-01-01 07:42:00,232.57,138.93,7.47,4.57,3.04,1.6,25.08
2025-01-01 07:43:00,197.61,142.58,5.0,8.97,2.37,0.94,8.78
2025-01-01 07:44:00,217.72,141.28,8.12,8.88,2.02,5.5,11.27
2025-01-01 07:45:00,192.35,140.84,7.71,3.82,7.0,3.53,0.0
2025-01-01 07:46:00,220.88,144.18,5.0,2.46,6.39,6.91,36.54
2025-01-01 07:47:00,212.07,144.76,15.08,19.84,0.34,4.24,0.0
2025-01-01 07:48:00,178.4,139.61,6.36,6.23,7.27,0.0,0.0
2025-01-01 07:49:00,203.6,139.42,6.33,10.89,0.0,3.73,3.86
2025-01-01 07:50:00,195.53,140.63,6.81,0.0,0.0,0.0,35.7
2025-01-01 07:51:00,251.92,132.52,15.24,6.24,8.78,0.0,17.1
2025-01-01 07:52:00,213.41,135.67,6.88,16.36,0.0,0.95,0.0
2025-01-01 07:53:00,275.37,147.19,10.24,0.0,2.3,7.36,15.98
2025-01-01 07:54:00,250.48,148.31,5.0,5.4,4.23,0.0,45.09
2025-01-01 07:55:00,198.7,140.73,7.62,1.4,5.22,1.54,0.0
2025-01-01 07:56:00,235.61,144.03,5.0,3.51,8.09,9.79,0.0
2025-01-01 07:57:00,245.15,142.97,7.51,8.42,2.67,3.56,13.76
2025-01-01 07:58:00,235.56,154.04,8.25,2.2,0.0,7.9,0.0
2025-01-01 07:59:00,290.79,146.21,16.07,8.24,16.83,5.5,17.36
2025-01-01 08:00:00,148.03,141.22,12.37,2.38,0.0,0.0,0.0
2025-01-01 08:01:00,190.65,137.91,5.65,5.19,0.0,2.01,1.16
2025-01-01 08:02:00,226.37,135.3,11.96,14.22,1.69,0.0,8.54
2025-01-01 08:03:00,248.3,142.54,9.88,7.46,0.0,9.36,28.34
2025-01-01 08:04:00,188.71,138.7,8.73,7.3,4.65,0.0,0.0
2025-01-01 08:05:00,237.37,136.04,10.59,18.8,0.0,5.38,39.66
2025-01-01 08:06:00,170.08,139.14,5.0,7.7,0.0,3.05,0.0
2025-01-01 08:07:00,225.5,137.4,9.08,0.0,0.0,12.51,0.0
2025-01-01 08:08:00,187.93,148.48,11.15,0.0,5.95,5.94,0.0
2025-01-01 08:09:00,196.29,145.25,7.03,8.85,3.88,0.0,0.0
2025-01-01 08:10:00,237.35,141.7,5.0,7.47,0.0,0.0,25.18
2025-01-01 08:11:00,256.96,147.65,5.0,17.49,9.34,0.81,12.74
2025-01-01 08:12:00,216.74,142.04,12.4,7.0,0.0,12.7,6.55
2025-01-01 08:13:00,214.63,138.28,5.0,0.0,3.61,0.0,7.79
2025-01-01 08:14:00,237.79,147.82,11.88,1.74,0.92,0.0,0.35
2025-01-01 08:15:00,218.38,143.88,6.37,0.0,2.31,5.43,5.08
2025-01-01 08:16:00,197.34,137.58,5.0,7.83,4.8,0.0,2.42
2025-01-01 08:17:00,272.85,140.97,10.12,10.25,1.0,4.72,34.43
2025-01-01 08:18:00,292.29,138.22,7.33,15.68,0.0,3.53,45.1
2025-01-01 08:19:00,226.76,136.2,9.84,7.15,5.7,3.41,0.0
2025-01-01 08:20:00,230.83,145.43,6.0,10.2,0.0,2.2,8.6
2025-01-01 08:21:00,240.51,149.37,5.0,0.0,0.0,0.0,15.59
2025-01-01 08:22:00,195.48,136.13,5.0,11.03,10.36,3.88,0.0
2025-01-01 08:23:00,212.62,143.98,12.98,0.0,0.0,8.87,12.0
2025-01-01 08:24:00,198.35,139.12,15.35,5.6,3.29,1.81,0.0
2025-01-01 08:25:00,215.44,139.78,9.05,6.18,0.0,3.44,22.04
2025-01-01 08:26:00,221.33,139.36,5.0,11.76,5.56,4.95,7.75
2025-01-01 08:27:00,242.95,138.27,5.0,0.0,3.07,4.71,0.0
2025-01-01 08:28:00,228.84,141.92,7.97,4.39,5.84,0.97,12.57
2025-01-01 08:29:00,249.51,138.4,11.18,4.15,4.95,2.29,0.0
2025-01-01 08:30:00,228.77,142.81,5.0,6.73,8.1,0.0,16.12
2025-01-01 08:31:00,195.96,141.53,5.0,8.02,0.0,0.77,1.22
2025-01-01 08:32:00,219.53,140.77,7.41,8.89,1.73,0.0,0.0
2025-01-01 08:33:00,191.35,138.1,11.77,2.09,6.8,0.0,13.22
2025-01-01 08:34:00,211.82,139.42,6.53,5.84,0.0,7.25,0.0
2025-01-01 08:35:00,227.89,144.75,10.39,15.75,0.0,0.0,15.61
2025-01-01 08:36:00,209.13,143.73,11.66,7.73,0.0,0.0,2.7
2025-01-01 08:37:00,182.41,137.82,13.09,1.61,0.0,2.93,0.0
2025-01-01 08:38:00,261.48,142.12,5.0,0.13,11.83,17.8,0.0
2025-01-01 08:39:00,263.98,144.73,14.05,0.0,0.0,4.22,0.0
2025-01-01 08:40:00,202.81,135.05,5.0,9.52,4.08,0.0,5.24
2025-01-01 08:41:00,198.27,143.9,7.93,10.24,9.22,9.34,0.0
2025-01-01 08:42:00,190.06,139.08,10.24,10.46,0.13,0.0,0.28
2025-01-01 08:43:00,241.12,144.01,9.61,4.71,7.8,2.37,16.14
2025-01-01 08:44:00,196.02,138.67,5.95,7.84,0.0,10.25,0.0
2025-01-01 08:45:00,217.02,134.51,12.16,5.41,1.78,0.0,20.47
2025-01-01 08:46:00,198.05,135.22,10.82,16.44,15.77,5.64,0.0
2025-01-01 08:47:00,244.55,141.92,13.11,2.44,8.21,0.09,2.79
2025-01-01 08:48:00,229.69,142.77,7.26,3.4,0.0,12.46,28.17
2025-01-01 08:49:00,255.22,138.11,25.62,10.23,5.83,8.59,21.74
2025-01-01 08:50:00,270.26,144.28,19.98,7.9,7.37,0.0,19.39
2025-01-01 08:51:00,205.05,135.08,5.17,12.07,0.0,5.78,0.0
2025-01-01 08:52:00,228.52,141.46,13.13,6.57,0.0,2.79,21.28
2025-01-01 08:53:00,186.38,136.88,14.38,0.15,6.25,1.76,0.0
2025-01-01 08:54:00,200.19,139.12,5.0,5.19,1.22,3.59,19.28
2025-01-01 08:55:00,226.52,141.92,5.48,17.7,3.47,0.18,0.0
2025-01-01 08:56:00,200.02,138.29,10.4,0.1,0.0,7.82,23.84
2025-01-01 08:57:00,135.92,140.19,5.0,0.0,7.16,1.19,0.0
2025-01-01 08:58:00,247.67,145.75,5.0,16.09,0.83,5.73,0.0
2025-01-01 08:59:00,209.38,139.42,12.04,3.62,6.8,0.0,13.73
2025-01-01 09:00:00,321.33,145.07,22.2,0.25,0.0,59.64,0.0
2025-01-01 09:01:00,311.38,137.21,24.7,10.66,0.0,69.18,25.88
2025-01-01 09:02:00,299.75,143.85,29.61,0.62,0.0,57.56,0.0
2025-01-01 09:03:00,309.92,147.49,28.8,8.8,3.6,64.75,2.33
2025-01-01 09:04:00,324.1,131.84,27.89,6.59,6.33,63.94,20.0
2025-01-01 09:05:00,275.59,138.54,31.56,18.35,0.0,55.66,0.0
2025-01-01 09:06:00,336.7,144.04,35.74,7.43,2.58,70.89,9.84
2025-01-01 09:07:00,311.94,140.92,19.26,7.17,6.68,60.68,0.0
2025-01-01 09:08:00,285.29,143.21,30.73,4.62,3.11,69.22,0.0
2025-01-01 09:09:00,301.69,139.31,24.0,0.0,0.0,71.1,10.17
2025-01-01 09:10:00,278.64,142.07,26.67,3.3,0.0,58.21,0.0
2025-01-01 09:11:00,314.34,141.1,23.24,6.54,5.91,61.72,24.22
2025-01-01 09:12:00,268.16,146.4,22.86,7.81,0.0,57.16,0.0
2025-01-01 09:13:00,300.03,142.75,27.23,0.0,5.47,62.73,14.9
2025-01-01 09:14:00,301.1,143.08,27.96,10.33,0.0,66.09,0.0
2025-01-01 09:15:00,273.74,140.08,24.11,8.32,3.63,54.49,27.51
2025-01-01 09:16:00,280.32,139.78,27.89,0.22,4.52,59.98,0.0
2025-01-01 09:17:00,337.08,140.0,34.93,11.71,9.2,57.93,0.0
2025-01-01 09:18:00,311.57,143.31,20.76,2.5,0.0,60.24,0.0
2025-01-01 09:19:00,295.53,140.04,24.43,0.0,0.0,63.07,0.0
2025-01-01 09:20:00,327.12,142.89,23.37,12.53,4.57,68.32,21.98
2025-01-01 09:21:00,266.01,150.03,21.37,3.75,0.0,64.13,7.02
2025-01-01 09:22:00,259.25,145.21,21.71,8.69,4.53,54.36,4.52
2025-01-01 09:23:00,336.29,140.42,30.44,10.61,3.48,56.29,20.42
2025-01-01 09:24:00,308.98,146.53,25.66,19.13,0.0,54.57,0.0
2025-01-01 09:25:00,300.4,140.1,38.57,2.88,6.49,50.36,0.0
2025-01-01 09:26:00,281.97,133.57,25.63,8.95,0.0,58.14,17.58
2025-01-01 09:27:00,277.23,137.7,24.25,5.96,4.55,52.44,0.0
2025-01-01 09:28:00,295.13,134.24,23.24,9.17,0.05,68.91,0.0
2025-01-01 09:29:00,323.28,140.32,31.23,3.89,5.3,60.31,11.13
2025-01-01 09:30:00,282.34,141.8,27.39,3.23,2.96,48.52,5.34
2025-01-01 09:31:00,309.26,148.43,22.42,0.0,0.0,62.38,26.06
2025-01-01 09:32:00,298.71,143.04,24.62,0.93,10.8,61.04,9.48
2025-01-01 09:33:00,300.51,140.85,20.62,7.93,5.19,66.71,2.56
2025-01-01 09:34:00,325.77,145.05,22.78,0.0,3.7,66.82,14.81
2025-01-01 09:35:00,303.22,132.88,33.44,5.25,8.31,50.3,0.0
2025-01-01 09:36:00,332.64,142.67,34.0,8.56,7.42,67.31,14.87
2025-01-01 09:37:00,272.22,144.81,28.03,2.78,2.99,60.36,0.0
2025-01-01 09:38:00,290.3,135.81,33.85,9.6,0.0,62.73,0.0
2025-01-01 09:39:00,310.5,146.3,37.22,3.53,0.0,56.16,8.84
2025-01-01 09:40:00,305.5,143.08,27.22,3.7,7.48,61.19,6.48
2025-01-01 09:41:00,293.88,140.07,34.41,17.19,1.88,66.47,0.0
2025-01-01 09:42:00,349.2,144.26,24.35,10.96,0.0,66.57,40.59
2025-01-01 09:43:00,294.0,150.81,21.75,1.37,0.0,63.74,37.52
2025-01-01 09:44:00,248.45,142.45,29.33,17.89,2.24,52.74,0.0
2025-01-01 09:45:00,271.88,142.72,31.79,0.0,5.42,65.12,0.0
2025-01-01 09:46:00,307.62,139.89,34.31,0.0,8.17,70.93,36.86
2025-01-01 09:47:00,336.33,138.33,26.28,11.05,0.0,64.16,9.41
2025-01-01 09:48:00,264.08,145.05,23.41,8.1,2.78,54.95,0.0
2025-01-01 09:49:00,293.77,138.3,30.69,1.58,3.16,61.48,0.0
2025-01-01 09:50:00,295.34,142.01,27.69,12.8,1.21,59.64,0.0
2025-01-01 09:51:00,288.37,139.82,28.48,17.25,2.44,72.0,15.67
2025-01-01 09:52:00,323.45,143.64,28.81,11.85,4.95,63.61,33.45
2025-01-01 09:53:00,293.36,143.06,18.44,7.22,4.52,59.03,0.0
2025-01-01 09:54:00,306.5,145.88,42.89,16.22,0.0,67.02,0.0
2025-01-01 09:55:00,278.02,139.69,34.65,6.68,1.73,62.4,9.56
2025-01-01 09:56:00,285.17,140.65,23.45,5.34,16.32,65.12,2.3
2025-01-01 09:57:00,292.62,137.81,36.66,1.77,0.0,64.11,5.58
2025-01-01 09:58:00,290.79,139.95,32.8,0.0,17.66,59.42,0.0
2025-01-01 09:59:00,280.71,143.24,30.14,5.22,7.79,63.35,0.0
2025-01-01 10:00:00,295.39,144.76,24.85,7.6,0.0,64.29,0.0
2025-01-01 10:01:00,277.62,138.04,24.31,0.0,4.99,58.47,0.0
2025-01-01 10:02:00,302.13,145.21,25.13,8.09,0.0,57.71,4.23
2025-01-01 10:03:00,276.57,147.15,29.27,8.78,0.62,53.43,0.0
2025-01-01 10:04:00,309.08,143.38,27.17,6.52,0.2,63.22,0.79
2025-01-01 10:05:00,321.54,149.23,24.73,0.89,0.0,65.73,0.0
2025-01-01 10:06:00,332.72,138.63,23.84,8.05,5.0,56.97,37.94
2025-01-01 10:07:00,309.23,136.75,26.67,4.39,2.53,58.65,7.71
2025-01-01 10:08:00,312.49,134.61,35.62,6.54,2.73,66.51,0.0
2025-01-01 10:09:00,302.74,147.71,31.1,10.02,0.0,61.78,0.0
2025-01-01 10:10:00,307.26,144.34,23.98,6.39,2.43,65.81,18.73
2025-01-01 10:11:00,311.2,141.51,24.74,13.62,2.4,56.57,2.19
2025-01-01 10:12:00,328.17,142.85,35.22,0.0,0.0,55.32,17.11
2025-01-01 10:13:00,319.56,137.23,27.02,4.72,10.72,60.83,0.0
2025-01-01 10:14:00,289.24,151.51,24.54,0.78,3.82,62.26,8.96
2025-01-01 10:15:00,312.1,142.24,29.94,6.05,2.82,62.83,12.91
2025-01-01 10:16:00,307.32,142.17,31.39,11.41,0.0,78.06,0.0
2025-01-01 10:17:00,342.36,144.63,30.18,8.44,0.0,63.19,0.0
2025-01-01 10:18:00,264.54,143.65,19.78,4.62,10.39,56.79,6.74
2025-01-01 10:19:00,292.49,142.62,26.26,3.23,2.5,57.09,15.35
2025-01-01 10:20:00,279.36,138.57,26.63,1.79,10.27,53.24,3.4
2025-01-01 10:21:00,288.62,143.61,30.05,5.21,0.06,68.78,7.55
2025-01-01 10:22:00,288.66,149.26,17.17,2.39,0.0,64.61,0.0
2025-01-01 10:23:00,273.51,147.11,20.72,0.0,0.0,62.94,0.0
2025-01-01 10:24:00,264.67,148.1,18.37,0.0,9.74,53.47,10.08
2025-01-01 10:25:00,281.79,139.68,22.19,3.79,3.03,64.32,0.0
2025-01-01 10:26:00,283.84,137.77,27.45,2.08,0.0,75.33,0.0
2025-01-01 10:27:00,347.38,141.22,25.41,9.59,3.79,62.46,7.61
2025-01-01 10:28:00,362.78,141.95,37.19,10.06,5.64,62.28,51.8
2025-01-01 10:29:00,343.09,146.1,25.91,8.84,16.51,65.19,24.9
2025-01-01 10:30:00,318.59,134.96,24.32,16.61,7.23,66.35,0.0
2025-01-01 10:31:00,297.04,147.85,33.51,5.26,4.64,52.78,0.0
2025-01-01 10:32:00,288.58,141.1,26.7,0.0,0.0,65.1,1.56
2025-01-01 10:33:00,318.41,140.02,30.55,6.54,5.82,62.14,16.5
2025-01-01 10:34:00,282.36,137.68,14.37,15.85,0.0,67.07,6.39
2025-01-01 10:35:00,334.71,135.11,28.43,0.84,0.0,49.23,36.71
2025-01-01 10:36:00,307.88,145.02,24.6,1.45,9.11,56.82,0.0
2025-01-01 10:37:00,300.44,142.02,40.44,0.0,2.39,65.19,11.77
2025-01-01 10:38:00,304.77,136.57,27.41,5.67,2.91,66.22,30.54
2025-01-01 10:39:00,291.64,136.55,24.17,7.47,6.06,52.72,4.59
2025-01-01 10:40:00,278.77,140.38,27.1,0.0,0.0,62.13,0.0
2025-01-01 10:41:00,334.63,148.4,30.6,0.7,9.91,76.63,5.78
2025-01-01 10:42:00,361.17,140.69,23.81,11.14,0.0,68.24,12.92
2025-01-01 10:43:00,319.14,135.71,21.32,8.62,6.99,65.48,41.39
2025-01-01 10:44:00,340.62,140.74,32.68,3.42,5.03,68.36,15.75
2025-01-01 10:45:00,305.2,140.64,32.09,13.14,10.3,68.08,0.0
2025-01-01 10:46:00,231.29,130.94,29.49,6.22,7.03,48.96,0.0
2025-01-01 10:47:00,318.21,141.51,30.05,13.72,8.81,58.34,22.72
2025-01-01 10:48:00,280.74,140.8,30.08,6.93,3.8,54.5,5.18
2025-01-01 10:49:00,293.53,144.51,33.12,6.55,5.73,60.28,0.0
2025-01-01 10:50:00,297.4,149.12,25.55,0.0,0.0,65.53,18.6
2025-01-01 10:51:00,346.14,146.23,33.25,12.02,5.69,59.39,10.64
2025-01-01 10:52:00,319.64,140.65,21.98,10.37,6.3,59.97,18.06
2025-01-01 10:53:00,255.85,137.3,24.17,0.0,3.41,61.36,17.05
2025-01-01 10:54:00,312.23,152.02,28.12,0.0,0.0,67.16,0.0
2025-01-01 10:55:00,318.6,141.96,23.1,3.01,4.9,59.4,23.26
2025-01-01 10:56:00,256.27,141.78,25.56,7.05,9.25,66.12,0.0
2025-01-01 10:57:00,279.8,141.63,27.04,8.59,0.0,58.57,0.0
2025-01-01 10:58:00,304.94,142.52,24.89,0.0,5.25,52.86,12.67
2025-01-01 10:59:00,327.67,141.15,32.9,15.3,10.69,55.26,5.86
2025-01-01 11:00:00,349.87,139.43,22.69,9.18,1.3,60.41,26.09
2025-01-01 11:01:00,299.64,139.54,19.12,5.99,2.01,60.24,4.01
2025-01-01 11:02:00,292.34,141.6,31.84,5.66,0.0,62.87,16.06
2025-01-01 11:03:00,314.35,139.55,39.18,9.28,3.6,56.35,14.94
2025-01-01 11:04:00,267.58,138.88,31.52,4.74,0.0,64.0,6.74
2025-01-01 11:05:00,322.38,142.15,29.28,7.16,3.64,60.67,25.22
2025-01-01 11:06:00,297.96,140.71,29.05,10.79,0.0,63.9,0.0
2025-01-01 11:07:00,311.24,147.74,27.93,17.61,1.5,66.54,8.85
2025-01-01 11:08:00,309.76,131.12,28.85,6.11,12.98,51.29,13.04
2025-01-01 11:09:00,301.93,146.09,28.27,5.73,0.0,63.6,5.22
2025-01-01 11:10:00,326.62,146.71,31.15,1.61,2.01,70.29,18.15
2025-01-01 11:11:00,293.8,133.43,25.69,1.06,0.0,63.62,0.0
2025-01-01 11:12:00,284.49,140.36,26.85,12.42,1.15,60.08,6.5
2025-01-01 11:13:00,319.31,140.24,23.2,9.91,4.53,67.77,0.0
2025-01-01 11:14:00,250.23,136.1,27.77,5.58,0.0,56.9,0.0
2025-01-01 11:15:00,271.93,138.62,27.39,5.82,4.15,51.0,0.0
2025-01-01 11:16:00,253.08,137.29,32.89,0.0,1.06,56.18,0.0
2025-01-01 11:17:00,345.02,148.74,36.58,10.31,0.6,58.64,29.14
2025-01-01 11:18:00,363.47,145.47,31.65,2.56,0.0,68.73,46.38
